rxn_id,has_energy,energy_source,atp_synthase_heuristic,abc_transporter_heuristic,stored_bounds_heuristic,mmdeltag_band_heuristic,low_energy_heuristic,default_heuristic,cascade_winner,cascade_operator
rxn32264,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32265,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32266,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32267,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32268,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32269,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32270,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32271,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32272,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32273,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32274,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32275,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32276,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32277,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32278,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32279,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32280,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32281,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32282,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32283,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32284,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32285,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32286,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32287,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32288,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32289,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32290,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32291,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32292,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32293,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32294,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32295,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32296,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32297,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32298,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32299,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32300,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32301,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32302,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32303,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32304,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32305,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32306,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32307,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32308,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32309,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32310,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32311,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32312,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32313,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32314,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32315,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32316,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32317,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32318,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32319,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32320,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32321,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn32322,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32323,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32324,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn32325,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32326,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32327,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32328,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32329,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32330,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32331,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32332,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32333,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn32334,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32335,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32336,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32337,1,Group contribution,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32338,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32339,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32340,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32341,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32342,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32343,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32344,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32345,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32346,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32347,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32348,1,Group contribution,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn32349,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32350,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32351,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32352,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32353,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32354,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32355,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32356,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32357,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32358,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32359,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32360,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32361,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32362,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32363,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32364,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32365,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32366,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32367,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32368,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32369,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32370,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32371,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32372,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32373,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32374,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32375,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32376,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32377,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32378,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32379,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32380,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32381,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32382,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32383,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32384,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32385,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32386,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32387,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32388,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32389,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32390,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32391,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32392,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32393,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32394,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32395,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32396,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32397,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32398,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32399,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32400,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32401,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32402,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32403,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32404,1,,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32405,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32406,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32407,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32408,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32409,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32410,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32411,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32412,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32413,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn32414,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32415,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32416,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32417,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32418,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32419,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32420,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32421,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32422,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32423,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32424,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32425,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32426,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32427,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32428,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32429,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32430,1,Group contribution,-,-,-,-,>,=,low_energy_heuristic,>
rxn32431,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32432,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32433,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32434,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32435,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32436,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32437,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32438,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32439,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32440,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32441,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32442,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32443,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32444,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32445,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32446,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32447,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32448,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32449,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32450,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32451,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32452,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32453,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32454,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32455,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32456,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32457,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32458,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32459,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32460,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32461,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32462,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32463,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32464,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32465,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32466,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32467,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32468,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32469,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32470,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32471,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32472,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32473,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32474,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32475,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32476,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32477,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32478,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32479,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32480,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32481,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32482,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32483,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32484,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32485,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32486,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32487,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32488,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32489,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32490,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32491,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32492,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32493,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32494,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32495,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32496,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32497,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32498,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32499,1,,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32500,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32501,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn32502,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32503,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32504,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn32505,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32506,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32507,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32508,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32509,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32510,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32511,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn32512,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn32513,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn32514,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32515,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32516,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32517,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32518,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32519,1,eQuilibrator,-,-,<,-,<,=,stored_bounds_heuristic,<
rxn32520,1,eQuilibrator,-,-,<,-,<,=,stored_bounds_heuristic,<
rxn32521,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32522,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32523,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32524,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32525,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32526,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32527,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32529,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32530,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32531,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32532,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32533,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32534,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32535,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32536,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32537,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32538,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32539,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32540,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32541,1,eQuilibrator,-,-,<,-,-,=,stored_bounds_heuristic,<
rxn32542,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32543,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32544,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32545,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32546,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32547,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32548,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32549,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
rxn32550,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32551,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32552,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32553,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32554,1,,-,-,-,-,-,=,default_heuristic,=
rxn32555,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32556,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32557,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32558,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32559,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32560,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32561,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32562,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32563,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32564,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32565,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32566,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32567,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32568,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32569,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32570,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32571,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32572,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32573,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32574,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32575,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32576,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32577,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32578,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32579,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32580,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32581,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32582,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32583,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32584,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32585,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32586,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn32587,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32588,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32589,1,eQuilibrator,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32590,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32591,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32592,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32593,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32594,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32595,1,eQuilibrator,-,-,-,-,-,=,default_heuristic,=
rxn32596,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32597,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32598,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32599,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32600,0,,-,-,NA,NA,NA,=,default_heuristic,=
rxn32601,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32602,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32603,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32604,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32605,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32606,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32607,1,eQuilibrator,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32608,1,Group contribution,-,-,>,-,-,=,stored_bounds_heuristic,>
rxn32609,1,Group contribution,-,-,-,-,-,=,default_heuristic,=
rxn32610,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32611,1,eQuilibrator,-,-,-,-,<,=,low_energy_heuristic,<
rxn32612,1,eQuilibrator,-,-,>,-,>,=,stored_bounds_heuristic,>
rxn32613,1,Group contribution,-,-,-,=,-,=,mmdeltag_band_heuristic,=
rxn32614,1,eQuilibrator,-,-,-,-,>,=,low_energy_heuristic,>
